user_id,clip_id,gamesession_Id,game_name,event_name,created_at,scheduled_at,join_at
327323,165509103635,154968917.0,COD: Warzone3-2 & MW3-2,,2023-09-07 19:42:02,2023-09-07 19:42:02,2023-07-01 18:35:22
327323,165509103635,154968917.0,COD: Warzone3-2 & MW3-2,,2023-09-07 19:42:03,2023-09-07 19:42:03,2023-07-01 18:35:22
327323,165511821385,154968917.0,COD: Warzone3-2 & MW3-2,,2023-09-07 19:57:40,2023-09-07 19:57:40,2023-07-01 18:35:22
327323,165511821385,154968917.0,COD: Warzone3-2 & MW3-2,,2023-09-07 19:57:41,2023-09-07 19:57:41,2023-07-01 18:35:22
3233066,165526986430,155033636.0,Apex Legends,,2023-09-07 22:00:07,2023-09-07 22:00:07,2023-02-15 17:16:24
3144724,165635533365,154323607.0,COD: Warzone3-2 & MW3-2,,2023-09-08 07:03:28,2023-09-08 07:03:28,2023-06-02 22:13:48
3144724,165635533365,154323607.0,COD: Warzone3-2 & MW3-2,,2023-09-08 07:03:28,2023-09-08 07:03:28,2023-06-02 22:13:48
3144724,165635533365,154323607.0,COD: Warzone3-2 & MW3-2,,2023-09-08 07:03:28,2023-09-08 07:03:28,2023-06-02 22:13:48
3144724,165639889530,154896255.0,COD: Warzone3-2 & MW3-2,,2023-09-08 07:06:25,2023-09-08 07:06:25,2023-06-02 22:13:48
3144724,165639889530,154896255.0,COD: Warzone3-2 & MW3-2,,2023-09-08 07:06:26,2023-09-08 07:06:26,2023-06-02 22:13:48
3144724,165639889530,154896255.0,COD: Warzone3-2 & MW3-2,,2023-09-08 07:06:26,2023-09-08 07:06:26,2023-06-02 22:13:48
2829775,165879354365,155472240.0,League of Legends,,2023-09-08 21:36:58,2023-09-08 21:36:58,2023-07-29 21:03:26
2829775,165879354365,155472240.0,League of Legends,,2023-09-08 21:36:58,2023-09-08 21:36:58,2023-07-29 21:03:26
2829775,165879354365,155472240.0,League of Legends,,2023-09-08 21:36:58,2023-09-08 21:36:58,2023-07-29 21:03:26
2829775,165879354365,155472240.0,League of Legends,,2023-09-08 21:36:58,2023-09-08 21:36:58,2023-07-29 21:03:26
4359970,165918839390,155860084.0,COD: Warzone3-2 & MW3-2,,2023-09-09 01:53:48,2023-09-09 01:53:48,2023-03-31 09:36:43
4359970,165918839390,155860084.0,COD: Warzone3-2 & MW3-2,,2023-09-09 01:53:49,2023-09-09 01:53:49,2023-03-31 09:36:43
4359970,165918839390,155860084.0,COD: Warzone3-2 & MW3-2,,2023-09-09 01:53:49,2023-09-09 01:53:49,2023-03-31 09:36:43
1635765,165956204570,153670542.0,Fortnite,,2023-09-09 04:06:38,2023-09-09 04:06:38,2023-07-18 00:31:31
1635765,165956204570,153670542.0,Fortnite,,2023-09-09 04:06:38,2023-09-09 04:06:38,2023-07-18 00:31:31
1635765,165956204570,153670542.0,Fortnite,,2023-09-09 04:06:39,2023-09-09 04:06:39,2023-07-18 00:31:31
1635765,165956670470,153670542.0,Fortnite,,2023-09-09 04:08:02,2023-09-09 06:00:00,2023-07-18 00:31:31
1635765,165956670470,153670542.0,Fortnite,,2023-09-09 04:08:02,2023-09-09 06:00:00,2023-07-18 00:31:31
1635765,165956670470,153670542.0,Fortnite,,2023-09-09 04:08:04,2023-09-09 06:00:00,2023-07-18 00:31:31
1635765,165958867965,153670542.0,Fortnite,,2023-09-09 04:15:15,2023-09-09 10:30:00,2023-07-18 00:31:31
1635765,165958867965,153670542.0,Fortnite,,2023-09-09 04:15:15,2023-09-09 10:30:00,2023-07-18 00:31:31
1635765,165958867965,153670542.0,Fortnite,,2023-09-09 04:15:16,2023-09-09 10:30:00,2023-07-18 00:31:31
777904,166060240040,154940435.0,Other Games,,2023-09-09 10:38:19,2023-09-09 10:38:19,2023-02-07 11:44:11
3124254,166082595475,155684915.0,Fortnite,,2023-09-09 11:35:46,2023-09-09 11:35:46,2023-06-15 16:00:23
3124254,166084420250,155684915.0,Fortnite,,2023-09-09 11:40:21,2023-09-09 11:40:21,2023-06-15 16:00:23
3124254,166085701475,155684915.0,Fortnite,,2023-09-09 11:45:41,2023-09-09 11:45:41,2023-06-15 16:00:23
3124254,166087634960,155684915.0,Fortnite,,2023-09-09 11:57:59,2023-09-09 11:57:59,2023-06-15 16:00:23
3124254,164139443050,152471619.0,Fortnite,,2023-09-09 12:13:23,2023-09-09 12:13:23,2023-06-15 16:00:23
3950232,166232941405,155378099.0,COD: Warzone3-2 & MW3-2,,2023-09-09 22:28:42,2023-09-09 22:28:42,2023-07-24 21:21:41
3950232,166232941405,155378099.0,COD: Warzone3-2 & MW3-2,,2023-09-09 22:34:07,2023-09-09 22:34:07,2023-07-24 21:21:41
3233066,166236521070,154387151.0,Fortnite,,2023-09-09 22:45:39,2023-09-09 22:45:39,2023-02-15 17:16:24
4444251,166510252850,157009469.0,League of Legends,,2023-09-10 17:27:27,2023-09-10 17:27:26,2023-07-18 08:52:31
1635765,166706140505,156873968.0,Fortnite,,2023-09-11 08:19:35,2023-09-11 08:19:35,2023-07-18 00:31:31
1635765,166706140505,156873968.0,Fortnite,,2023-09-11 08:19:35,2023-09-11 08:19:35,2023-07-18 00:31:31
1635765,166706140505,156873968.0,Fortnite,,2023-09-11 08:19:36,2023-09-11 08:19:36,2023-07-18 00:31:31
4444251,166826233995,157225669.0,League of Legends,,2023-09-11 15:37:47,2023-09-11 15:37:47,2023-07-18 08:52:31
2576153,166759687945,157401214.0,COD: Warzone3-2 & MW3-2,Round,2023-09-11 23:35:36,2023-09-11 23:35:36,2023-06-16 17:56:13
4359970,166948431800,157647917.0,COD: Warzone3-2 & MW3-2,,2023-09-12 03:42:04,2023-09-12 03:42:04,2023-03-31 09:36:43
4359970,166948431800,157647917.0,COD: Warzone3-2 & MW3-2,,2023-09-12 03:42:04,2023-09-12 03:42:04,2023-03-31 09:36:43
4359970,166948431800,157647917.0,COD: Warzone3-2 & MW3-2,,2023-09-12 03:42:05,2023-09-12 03:42:05,2023-03-31 09:36:43
4359970,166949720790,157647917.0,COD: Warzone3-2 & MW3-2,,2023-09-12 03:43:52,2023-09-15 17:00:00,2023-03-31 09:36:43
4359970,166949720790,157647917.0,COD: Warzone3-2 & MW3-2,,2023-09-12 03:43:52,2023-09-15 17:00:00,2023-03-31 09:36:43
4359970,166949720790,157647917.0,COD: Warzone3-2 & MW3-2,,2023-09-12 03:43:53,2023-09-15 17:00:00,2023-03-31 09:36:43
2829775,166953952715,155472240.0,League of Legends,,2023-09-12 04:06:09,2023-09-12 06:00:00,2023-07-29 21:03:26
2829775,166953952715,155472240.0,League of Legends,,2023-09-12 04:06:10,2023-09-12 06:00:00,2023-07-29 21:03:26
2829775,166953952715,155472240.0,League of Legends,,2023-09-12 04:06:10,2023-09-12 06:00:00,2023-07-29 21:03:26
2829775,166953952715,155472240.0,League of Legends,,2023-09-12 04:06:10,2023-09-12 06:00:00,2023-07-29 21:03:26
3392960,166991255775,156803139.0,League of Legends,,2023-09-12 06:38:56,2023-09-12 06:38:56,2023-08-01 20:07:47
3392960,166991255775,156803139.0,League of Legends,,2023-09-12 06:47:38,2023-09-12 06:47:38,2023-08-01 20:07:47
4444251,167022478840,157764477.0,League of Legends,,2023-09-12 08:19:40,2023-09-12 08:19:40,2023-07-18 08:52:31
964958,167223382685,156292907.0,Other Games,,2023-09-12 22:36:52,2023-09-12 22:36:52,2023-04-22 13:10:39
964958,167223382685,156292907.0,Other Games,,2023-09-12 22:36:52,2023-09-12 22:36:52,2023-04-22 13:10:39
327323,167225813130,157959950.0,COD: Warzone3-2 & MW3-2,,2023-09-12 22:46:58,2023-09-12 22:46:58,2023-07-01 18:35:22
327323,167225813130,157959950.0,COD: Warzone3-2 & MW3-2,,2023-09-12 22:46:59,2023-09-12 22:46:59,2023-07-01 18:35:22
327323,167226744930,157959950.0,COD: Warzone3-2 & MW3-2,,2023-09-12 22:55:59,2023-09-12 22:55:59,2023-07-01 18:35:22
327323,167226744930,157959950.0,COD: Warzone3-2 & MW3-2,,2023-09-12 22:55:59,2023-09-12 22:55:59,2023-07-01 18:35:22
327323,167226744930,157959950.0,COD: Warzone3-2 & MW3-2,,2023-09-12 22:56:00,2023-09-12 22:56:00,2023-07-01 18:35:22
3950232,167235628090,157802782.0,COD: Warzone3-2 & MW3-2,,2023-09-13 00:18:58,2023-09-13 00:47:00,2023-07-24 21:21:41
3950232,167235628090,157802782.0,COD: Warzone3-2 & MW3-2,,2023-09-13 00:18:58,2023-09-13 00:47:00,2023-07-24 21:21:41
3233066,167259730650,158001216.0,Apex Legends,,2023-09-13 02:34:50,2023-09-13 05:42:03,2023-02-15 17:16:24
3233066,167259730650,158001216.0,Apex Legends,,2023-09-13 02:34:50,2023-09-13 07:00:00,2023-02-15 17:16:24
3888679,167265414630,157957506.0,Other Games,,2023-09-13 02:58:59,2023-09-13 02:58:59,2022-11-21 15:16:31
3688962,167295954375,157895278.0,COD: Warzone3-2 & MW3-2,,2023-09-13 05:18:44,2023-09-13 05:18:44,2023-08-15 17:36:24
3688962,167295954375,157895278.0,COD: Warzone3-2 & MW3-2,,2023-09-13 05:18:44,2023-09-13 05:18:44,2023-08-15 17:36:24
3688962,167295954375,157895278.0,COD: Warzone3-2 & MW3-2,,2023-09-13 05:29:58,2023-09-13 05:29:58,2023-08-15 17:36:24
3144724,167090407060,157974661.0,COD: Warzone3-2 & MW3-2,Double kill,2023-09-13 06:45:41,2023-09-13 06:45:41,2023-06-02 22:13:48
3144724,167090407060,157974661.0,COD: Warzone3-2 & MW3-2,Double kill,2023-09-13 06:45:41,2023-09-13 06:45:41,2023-06-02 22:13:48
3144724,167090407060,157974661.0,COD: Warzone3-2 & MW3-2,Double kill,2023-09-13 06:45:41,2023-09-13 06:45:41,2023-06-02 22:13:48
3144724,167321392515,157915300.0,COD: Warzone3-2 & MW3-2,,2023-09-13 07:01:28,2023-09-13 07:01:28,2023-06-02 22:13:48
3144724,167321392515,157915300.0,COD: Warzone3-2 & MW3-2,,2023-09-13 07:01:28,2023-09-13 07:01:28,2023-06-02 22:13:48
3144724,167321392515,157915300.0,COD: Warzone3-2 & MW3-2,,2023-09-13 07:01:29,2023-09-13 07:01:29,2023-06-02 22:13:48
3144724,167323124110,157974661.0,COD: Warzone3-2 & MW3-2,,2023-09-13 07:02:35,2023-09-13 21:00:00,2023-06-02 22:13:48
3144724,167323124110,157974661.0,COD: Warzone3-2 & MW3-2,,2023-09-13 07:02:35,2023-09-13 21:00:00,2023-06-02 22:13:48
3144724,167323124110,157974661.0,COD: Warzone3-2 & MW3-2,,2023-09-13 07:02:36,2023-09-13 21:00:00,2023-06-02 22:13:48
1635765,167367811685,158010569.0,Fortnite,,2023-09-13 09:24:21,2023-09-13 09:24:21,2023-07-18 00:31:31
1635765,167367811685,158010569.0,Fortnite,,2023-09-13 09:24:22,2023-09-13 09:24:22,2023-07-18 00:31:31
1635765,167367811685,158010569.0,Fortnite,,2023-09-13 09:24:22,2023-09-13 09:24:22,2023-07-18 00:31:31
1635765,167368797840,158010569.0,Fortnite,,2023-09-13 09:27:04,2023-09-13 10:59:00,2023-07-18 00:31:31
1635765,167368797840,158010569.0,Fortnite,,2023-09-13 09:27:04,2023-09-13 10:59:00,2023-07-18 00:31:31
1635765,167368797840,158010569.0,Fortnite,,2023-09-13 09:27:04,2023-09-13 10:59:00,2023-07-18 00:31:31
1635765,167370094595,157437216.0,Fortnite,,2023-09-13 09:33:03,2023-09-13 13:00:00,2023-07-18 00:31:31
1635765,167370094595,157437216.0,Fortnite,,2023-09-13 09:33:03,2023-09-13 13:00:00,2023-07-18 00:31:31
1635765,167370094595,157437216.0,Fortnite,,2023-09-13 09:33:04,2023-09-13 13:00:00,2023-07-18 00:31:31
3233066,167546919175,158615600.0,Apex Legends,,2023-09-13 22:48:13,2023-09-13 22:48:13,2023-02-15 17:16:24
3888679,167581993680,158493353.0,COD: Warzone3-2 & MW3-2,,2023-09-14 02:28:12,2023-09-14 02:28:12,2022-11-21 15:16:31
3888679,167582226630,158493353.0,COD: Warzone3-2 & MW3-2,,2023-09-14 02:28:54,2023-09-14 02:28:54,2022-11-21 15:16:31
3460439,167587483535,158591771.0,League of Legends,,2023-09-14 02:44:28,2023-09-14 02:44:28,2023-05-22 02:17:25
3460439,167587483535,158591771.0,League of Legends,,2023-09-14 02:44:28,2023-09-14 02:44:28,2023-05-22 02:17:25
3460439,167587483535,158591771.0,League of Legends,,2023-09-14 02:44:28,2023-09-14 02:44:28,2023-05-22 02:17:25
2829775,167595000055,158442969.0,League of Legends,,2023-09-14 03:19:39,2023-09-14 06:00:00,2023-07-29 21:03:26
2829775,167595000055,158442969.0,League of Legends,,2023-09-14 03:19:39,2023-09-14 06:00:00,2023-07-29 21:03:26
2829775,167595000055,158442969.0,League of Legends,,2023-09-14 03:19:40,2023-09-14 06:00:00,2023-07-29 21:03:26
2829775,167595000055,158442969.0,League of Legends,,2023-09-14 03:19:41,2023-09-14 06:00:00,2023-07-29 21:03:26
1256199,167595349480,158661660.0,Other Games,,2023-09-14 03:21:16,2023-09-14 03:21:16,2023-09-02 01:36:40
3144724,167662369195,158552855.0,COD: Warzone3-2 & MW3-2,,2023-09-14 07:27:12,2023-09-15 00:00:00,2023-06-02 22:13:48
3144724,167662369195,158552855.0,COD: Warzone3-2 & MW3-2,,2023-09-14 07:27:12,2023-09-15 00:00:00,2023-06-02 22:13:48
3144724,167662369195,158552855.0,COD: Warzone3-2 & MW3-2,,2023-09-14 07:27:13,2023-09-15 00:00:00,2023-06-02 22:13:48
1744785,167646443180,158455894.0,Destiny ,,2023-09-14 08:05:17,2023-09-14 08:05:17,2023-06-27 14:14:14
3792913,167869283150,157611069.0,SMITE,,2023-09-14 20:08:24,2023-09-14 20:08:24,2023-05-12 16:23:19
3792913,167870129535,157611116.0,SMITE,,2023-09-14 20:19:25,2023-09-15 17:00:00,2023-05-12 16:23:19
3792913,167870642025,157611116.0,SMITE,,2023-09-14 20:24:41,2023-09-16 20:00:00,2023-05-12 16:23:19
3792913,167871138985,157611116.0,SMITE,,2023-09-14 20:27:15,2023-09-17 20:00:00,2023-05-12 16:23:19
438276,167870603200,158525078.0,SMITE,,2023-09-14 20:48:01,2023-09-14 21:15:00,2023-05-30 13:48:51
3233066,167884580200,159223545.0,Apex Legends,,2023-09-14 21:45:44,2023-09-14 21:45:44,2023-02-15 17:16:24
1256199,167887996800,159217764.0,Dead by Daylight,,2023-09-14 22:07:42,2023-09-14 22:07:42,2023-09-02 01:36:40
1256199,167887996800,159217764.0,Dead by Daylight,,2023-09-14 22:07:42,2023-09-14 22:07:42,2023-09-02 01:36:40
3227588,167755176475,158557038.0,SMITE,Team Ace,2023-09-15 03:25:12,2023-09-15 03:25:12,2023-08-05 23:10:11
327323,167960382130,159156476.0,COD: Warzone3-2 & MW3-2,,2023-09-15 04:47:04,2023-09-15 04:47:04,2023-07-01 18:35:22
327323,167960382130,159156476.0,COD: Warzone3-2 & MW3-2,,2023-09-15 04:47:05,2023-09-15 04:47:05,2023-07-01 18:35:22
438276,168216961025,158525078.0,SMITE,,2023-09-15 21:47:00,2023-09-15 22:00:00,2023-05-30 13:48:51
2829775,168262533810,158442969.0,League of Legends,,2023-09-16 02:59:54,2023-09-16 06:00:00,2023-07-29 21:03:26
2829775,168262533810,158442969.0,League of Legends,,2023-09-16 02:59:54,2023-09-16 06:00:00,2023-07-29 21:03:26
2829775,168262533810,158442969.0,League of Legends,,2023-09-16 02:59:55,2023-09-16 06:00:00,2023-07-29 21:03:26
2829775,168262533810,158442969.0,League of Legends,,2023-09-16 02:59:55,2023-09-16 06:00:00,2023-07-29 21:03:26
3888679,168322580555,159546247.0,COD: Warzone3-2 & MW3-2,,2023-09-16 07:25:55,2023-09-16 07:25:55,2022-11-21 15:16:31
2463208,168323357055,160156824.0,COD: Warzone3-2 & MW3-2,,2023-09-16 07:26:40,2023-09-16 08:00:00,2023-08-19 17:51:17
2463208,168346318160,160156824.0,COD: Warzone3-2 & MW3-2,,2023-09-16 08:51:30,2023-09-17 05:00:00,2023-08-19 17:51:17
2463208,168345130115,160156824.0,COD: Warzone3-2 & MW3-2,,2023-09-16 08:53:58,2023-09-18 02:00:00,2023-08-19 17:51:17
2463208,168339756735,160156824.0,COD: Warzone3-2 & MW3-2,,2023-09-16 08:56:16,2023-09-19 04:00:00,2023-08-19 17:51:17
327323,168357988955,159751120.0,COD: Warzone3-2 & MW3-2,,2023-09-16 09:31:28,2023-09-16 09:31:28,2023-07-01 18:35:22
327323,168357988955,159751120.0,COD: Warzone3-2 & MW3-2,,2023-09-16 09:31:29,2023-09-16 09:31:29,2023-07-01 18:35:22
2463208,168339756735,160156824.0,COD: Warzone3-2 & MW3-2,,2023-09-16 09:51:15,2023-09-19 04:00:00,2023-08-19 17:51:17
3445950,168523313570,159083062.0,SMITE,,2023-09-16 21:12:45,2023-09-16 23:00:00,2023-01-23 19:11:05
3445950,168523313570,159083062.0,SMITE,,2023-09-16 21:12:45,2023-09-16 23:00:00,2023-01-23 19:11:05
3445950,168524136660,159083062.0,SMITE,,2023-09-16 21:15:52,2023-09-18 23:00:00,2023-01-23 19:11:05
3445950,168524136660,159083062.0,SMITE,,2023-09-16 21:15:52,2023-09-18 23:00:00,2023-01-23 19:11:05
3445950,168532584980,159083062.0,SMITE,,2023-09-16 21:41:50,2023-09-21 23:00:00,2023-01-23 19:11:05
3445950,168532584980,159083062.0,SMITE,,2023-09-16 21:41:50,2023-09-21 23:00:00,2023-01-23 19:11:05
3445950,168533330420,159083062.0,SMITE,,2023-09-16 21:42:22,2023-09-22 23:00:00,2023-01-23 19:11:05
3445950,168533330420,159083062.0,SMITE,,2023-09-16 21:42:23,2023-09-22 23:00:00,2023-01-23 19:11:05
3445950,168534068095,159083062.0,SMITE,,2023-09-16 21:42:59,2023-09-23 23:00:00,2023-01-23 19:11:05
3445950,168534068095,159083062.0,SMITE,,2023-09-16 21:42:59,2023-09-23 23:00:00,2023-01-23 19:11:05
3445950,168536762550,160277802.0,Dead by Daylight,,2023-09-16 22:05:42,2023-09-27 23:00:00,2023-01-23 19:11:05
3445950,168536762550,160277802.0,Dead by Daylight,,2023-09-16 22:05:42,2023-09-27 23:00:00,2023-01-23 19:11:05
4359970,168611555030,160731023.0,Other Games,Moment,2023-09-17 09:25:22,2023-09-17 09:25:22,2023-03-31 09:36:43
327323,168731982415,160286450.0,COD: Warzone3-2 & MW3-2,,2023-09-17 12:58:23,2023-09-17 12:58:23,2023-07-01 18:35:22
327323,168731982415,160286450.0,COD: Warzone3-2 & MW3-2,,2023-09-17 12:58:24,2023-09-17 12:58:24,2023-07-01 18:35:22
1718513,168832197505,159837788.0,Rocket League,,2023-09-17 22:28:32,2023-09-17 22:28:32,2023-06-18 23:06:31
1718513,168832197505,159837788.0,Rocket League,,2023-09-17 22:28:32,2023-09-17 22:28:32,2023-06-18 23:06:31
501749,168489753240,160114994.0,SMITE,,2023-09-17 22:54:45,2023-09-17 22:54:45,2023-03-31 12:47:34
2463208,168846834530,160325789.0,COD: Warzone3-2 & MW3-2,,2023-09-18 00:16:50,2023-09-20 00:00:00,2023-08-19 17:51:17
2463208,168847152895,160325789.0,COD: Warzone3-2 & MW3-2,,2023-09-18 00:23:53,2023-09-21 00:01:00,2023-08-19 17:51:17
2463208,168848247760,160325789.0,COD: Warzone3-2 & MW3-2,,2023-09-18 00:35:47,2023-09-22 00:05:00,2023-08-19 17:51:17
2422345,168939734990,161304940.0,Other Games,,2023-09-18 07:18:56,2023-09-18 07:18:56,2023-07-26 17:40:12
2422345,168942483800,161304940.0,Other Games,,2023-09-18 07:26:14,2023-10-02 07:55:00,2023-07-26 17:40:12
2422345,168945465560,161304940.0,Other Games,,2023-09-18 07:35:30,2023-09-18 08:05:00,2023-07-26 17:40:12
4359970,169043894700,161530305.0,Other Games,,2023-09-18 13:36:15,2023-09-19 17:00:00,2023-03-31 09:36:43
4359970,169043894700,161530305.0,Other Games,,2023-09-18 13:36:16,2023-09-19 17:00:00,2023-03-31 09:36:43
4359970,169043894700,161530305.0,Other Games,,2023-09-18 13:36:16,2023-09-19 17:00:00,2023-03-31 09:36:43
4359970,169044546960,160731023.0,Other Games,,2023-09-18 13:37:51,2023-09-18 13:37:51,2023-03-31 09:36:43
4359970,169044546960,160731023.0,Other Games,,2023-09-18 13:37:51,2023-09-18 13:37:51,2023-03-31 09:36:43
4359970,169044546960,160731023.0,Other Games,,2023-09-18 13:37:51,2023-09-18 13:37:51,2023-03-31 09:36:43
1377027,169117351600,157829149.0,Apex Legends,,2023-09-18 22:20:58,2023-09-18 23:00:00,2023-04-23 22:47:48
1377027,169118322225,157829149.0,Apex Legends,,2023-09-18 22:27:03,2023-09-20 09:00:00,2023-04-23 22:47:48
2829775,169125900865,159697822.0,Other Games,,2023-09-18 23:40:23,2023-09-19 06:00:00,2023-07-29 21:03:26
2829775,169125900865,159697822.0,Other Games,,2023-09-18 23:40:23,2023-09-19 06:00:00,2023-07-29 21:03:26
2829775,169125900865,159697822.0,Other Games,,2023-09-18 23:40:24,2023-09-19 06:00:00,2023-07-29 21:03:26
2829775,169125900865,159697822.0,Other Games,,2023-09-18 23:40:24,2023-09-19 06:00:00,2023-07-29 21:03:26
3950232,169135754650,161277210.0,COD: Warzone3-2 & MW3-2,,2023-09-19 00:56:35,2023-09-19 00:56:35,2023-07-24 21:21:41
3950232,169135754650,161277210.0,COD: Warzone3-2 & MW3-2,,2023-09-19 00:56:35,2023-09-19 00:56:35,2023-07-24 21:21:41
3950232,169147215790,161277210.0,COD: Warzone3-2 & MW3-2,,2023-09-19 01:38:18,2023-09-19 01:38:18,2023-07-24 21:21:41
3950232,169147215790,161277210.0,COD: Warzone3-2 & MW3-2,,2023-09-19 01:38:19,2023-09-19 01:38:19,2023-07-24 21:21:41
2829328,169146897425,161115295.0,Other Games,,2023-09-19 01:44:35,2023-09-19 01:44:35,2023-07-21 07:59:12
2829328,169150748865,161115295.0,Other Games,,2023-09-19 01:59:20,2023-09-19 18:00:00,2023-07-21 07:59:12
964958,169151315710,159149896.0,Other Games,,2023-09-19 02:19:27,2023-09-19 20:38:00,2023-04-22 13:10:39
3888679,169155702935,161416283.0,COD: Warzone3-2 & MW3-2,,2023-09-19 02:39:15,2023-09-19 02:39:15,2022-11-21 15:16:31
3888679,169155570930,161416283.0,COD: Warzone3-2 & MW3-2,,2023-09-19 02:39:57,2023-09-19 02:39:57,2022-11-21 15:16:31
4789844,169374598285,162160481.0,Other Games,,2023-09-19 15:06:54,2023-09-19 15:06:54,2023-08-24 02:02:29
3950232,169145981155,161277210.0,COD: Warzone3-2 & MW3-2,,2023-09-19 23:39:18,2023-09-19 23:39:18,2023-07-24 21:21:41
2842188,169448986985,161567435.0,Other Games,,2023-09-20 00:03:25,2023-09-20 00:03:25,2023-06-30 02:04:37
2842188,169448986985,161567435.0,Other Games,,2023-09-20 00:03:25,2023-09-20 00:03:25,2023-06-30 02:04:37
2940356,169463235760,162309894.0,Fortnite,,2023-09-20 01:33:43,2023-09-20 01:33:43,2023-09-14 12:49:33
3144724,168780474840,161027969.0,COD: Warzone3-2 & MW3-2,Double kill,2023-09-20 06:14:51,2023-09-20 21:00:00,2023-06-02 22:13:48
3144724,168780474840,161027969.0,COD: Warzone3-2 & MW3-2,Double kill,2023-09-20 06:14:51,2023-09-20 21:00:00,2023-06-02 22:13:48
3144724,168780474840,161027969.0,COD: Warzone3-2 & MW3-2,Double kill,2023-09-20 06:14:52,2023-09-20 21:00:00,2023-06-02 22:13:48
3144724,169313526560,162056799.0,COD: Warzone3-2 & MW3-2,Killstreak,2023-09-20 06:25:23,2023-09-20 23:00:00,2023-06-02 22:13:48
3144724,169313526560,162056799.0,COD: Warzone3-2 & MW3-2,Killstreak,2023-09-20 06:25:23,2023-09-20 23:00:00,2023-06-02 22:13:48
3144724,169313526560,162056799.0,COD: Warzone3-2 & MW3-2,Killstreak,2023-09-20 06:25:24,2023-09-20 23:00:00,2023-06-02 22:13:48
3144724,169312392870,162056799.0,COD: Warzone3-2 & MW3-2,Killstreak,2023-09-20 06:29:21,2023-09-20 06:55:00,2023-06-02 22:13:48
3144724,169312392870,162056799.0,COD: Warzone3-2 & MW3-2,Killstreak,2023-09-20 06:29:21,2023-09-20 06:55:00,2023-06-02 22:13:48
3144724,169312392870,162056799.0,COD: Warzone3-2 & MW3-2,Killstreak,2023-09-20 06:29:21,2023-09-20 06:55:00,2023-06-02 22:13:48
3144724,169311942500,162056799.0,COD: Warzone3-2 & MW3-2,Killstreak,2023-09-20 06:34:03,2023-09-21 00:03:00,2023-06-02 22:13:48
3144724,169311942500,162056799.0,COD: Warzone3-2 & MW3-2,Killstreak,2023-09-20 06:34:03,2023-09-21 00:03:00,2023-06-02 22:13:48
3144724,169311942500,162056799.0,COD: Warzone3-2 & MW3-2,Killstreak,2023-09-20 06:34:04,2023-09-21 00:03:00,2023-06-02 22:13:48
3144724,169532779100,162056799.0,COD: Warzone3-2 & MW3-2,,2023-09-20 07:34:23,2023-09-21 01:03:00,2023-06-02 22:13:48
3144724,169532779100,162056799.0,COD: Warzone3-2 & MW3-2,,2023-09-20 07:34:23,2023-09-21 01:03:00,2023-06-02 22:13:48
3144724,169532779100,162056799.0,COD: Warzone3-2 & MW3-2,,2023-09-20 07:34:23,2023-09-21 01:03:00,2023-06-02 22:13:48
1718513,169286651895,161545909.0,Fortnite,,2023-09-20 23:07:26,2023-09-20 23:07:26,2023-06-18 23:06:31
1718513,169286651895,161545909.0,Fortnite,,2023-09-20 23:07:26,2023-09-20 23:07:26,2023-06-18 23:06:31
149915,169775994430,162910225.0,League of Legends,,2023-09-21 00:56:38,2023-09-21 00:56:38,2023-07-19 11:05:04
3888679,169815487220,161978779.0,COD: Warzone3-2 & MW3-2,,2023-09-21 04:08:56,2023-09-21 04:08:56,2022-11-21 15:16:31
3688962,169918443355,163141230.0,COD: Warzone3-2 & MW3-2,,2023-09-21 10:15:24,2023-09-21 10:15:24,2023-08-15 17:36:24
327323,170059362575,163225783.0,COD: Warzone3-2 & MW3-2,,2023-09-21 19:40:14,2023-09-21 19:40:14,2023-07-01 18:35:22
327323,170061078640,163225783.0,COD: Warzone3-2 & MW3-2,,2023-09-21 19:54:22,2023-09-21 19:54:22,2023-07-01 18:35:22
2500288,170090298335,163531518.0,chatting,,2023-09-22 00:12:12,2023-09-22 00:12:12,2023-07-14 11:18:34
2500288,170090298335,163531518.0,chatting,,2023-09-22 00:12:13,2023-09-22 00:12:13,2023-07-14 11:18:34
2500288,170090671055,163531518.0,chatting,,2023-09-22 00:13:18,2023-09-23 01:00:00,2023-07-14 11:18:34
2500288,170090919535,163531518.0,chatting,,2023-09-22 00:14:08,2023-09-24 01:00:00,2023-07-14 11:18:34
2500288,170090919535,163531518.0,chatting,,2023-09-22 00:14:08,2023-09-24 01:00:00,2023-07-14 11:18:34
2500288,170090950595,163531518.0,chatting,,2023-09-22 00:14:41,2023-09-25 01:00:00,2023-07-14 11:18:34
2500288,170090950595,163531518.0,chatting,,2023-09-22 00:14:41,2023-09-25 01:00:00,2023-07-14 11:18:34
2500288,170091028245,163531518.0,chatting,,2023-09-22 00:15:39,2023-09-26 01:00:00,2023-07-14 11:18:34
2500288,170091028245,163531518.0,chatting,,2023-09-22 00:15:39,2023-09-26 01:00:00,2023-07-14 11:18:34
2500288,170093186915,163531518.0,chatting,,2023-09-22 00:20:19,2023-09-22 00:49:00,2023-07-14 11:18:34
2500288,170093186915,163531518.0,chatting,,2023-09-22 00:20:19,2023-09-22 00:49:00,2023-07-14 11:18:34
2500288,170093186915,163531518.0,chatting,,2023-09-22 00:20:50,2023-09-27 01:00:00,2023-07-14 11:18:34
